publication,pages,note,chapter,venue
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding80,83,,,http://localhost/publications/procs/Proceeding2/1972
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding81,193,,,http://localhost/publications/procs/Proceeding2/1972
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding82,166,,,http://localhost/publications/procs/Proceeding2/1972
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding83,167,,,http://localhost/publications/procs/Proceeding2/1972
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding84,118,,,http://localhost/publications/procs/Proceeding2/1972
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding85,9,,,http://localhost/publications/procs/Proceeding2/1972
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding86,96,,,
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding87,19,,,http://localhost/publications/procs/Proceeding2/1972
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding88,136,,,http://localhost/publications/procs/Proceeding2/1972
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding89,16,,,
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding90,97,,,http://localhost/publications/procs/Proceeding2/1972
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding91,36,,,http://localhost/publications/procs/Proceeding2/1972
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding92,142,,,
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding93,63,,,http://localhost/publications/procs/Proceeding2/1972
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding94,189,,,http://localhost/publications/procs/Proceeding2/1972
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding95,183,,,http://localhost/publications/procs/Proceeding2/1972
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding96,107,,,http://localhost/publications/procs/Proceeding2/1972
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding97,27,,,
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding98,105,,,
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding99,39,,,http://localhost/publications/procs/Proceeding2/1972
http://localhost/publications/inprocs/Proceeding3/1972/Inproceeding100,84,,,http://localhost/publications/procs/Proceeding3/1972
http://localhost/publications/inprocs/Proceeding3/1972/Inproceeding101,112,,,http://localhost/publications/procs/Proceeding3/1972
http://localhost/publications/inprocs/Proceeding3/1972/Inproceeding102,126,,,http://localhost/publications/procs/Proceeding3/1972
http://localhost/publications/inprocs/Proceeding3/1972/Inproceeding103,84,,,http://localhost/publications/procs/Proceeding3/1972
http://localhost/publications/inprocs/Proceeding3/1972/Inproceeding104,,,,http://localhost/publications/procs/Proceeding3/1972
http://localhost/publications/inprocs/Proceeding3/1972/Inproceeding105,198,,,http://localhost/publications/procs/Proceeding3/1972
http://localhost/publications/inprocs/Proceeding3/1972/Inproceeding106,117,,,http://localhost/publications/procs/Proceeding3/1972
http://localhost/publications/inprocs/Proceeding3/1972/Inproceeding107,82,,,http://localhost/publications/procs/Proceeding3/1972
http://localhost/publications/inprocs/Proceeding3/1972/Inproceeding108,195,,,http://localhost/publications/procs/Proceeding3/1972
http://localhost/publications/inprocs/Proceeding3/1972/Inproceeding109,22,,,
http://localhost/publications/inprocs/Proceeding3/1972/Inproceeding110,5,,,http://localhost/publications/procs/Proceeding3/1972
http://localhost/publications/inprocs/Proceeding3/1972/Inproceeding111,126,,,http://localhost/publications/procs/Proceeding3/1972
http://localhost/publications/inprocs/Proceeding3/1972/Inproceeding112,146,,,http://localhost/publications/procs/Proceeding3/1972
http://localhost/publications/inprocs/Proceeding3/1972/Inproceeding113,42,,,http://localhost/publications/procs/Proceeding3/1972
http://localhost/publications/inprocs/Proceeding3/1972/Inproceeding114,91,,,
http://localhost/publications/inprocs/Proceeding3/1972/Inproceeding115,143,,,http://localhost/publications/procs/Proceeding3/1972
http://localhost/publications/inprocs/Proceeding3/1972/Inproceeding116,113,,,http://localhost/publications/procs/Proceeding3/1972
http://localhost/publications/inprocs/Proceeding3/1972/Inproceeding117,77,,,http://localhost/publications/procs/Proceeding3/1972
http://localhost/publications/inprocs/Proceeding3/1972/Inproceeding118,98,,,
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding119,,,,http://localhost/publications/procs/Proceeding4/1972
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding120,156,,,http://localhost/publications/procs/Proceeding4/1972
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding121,159,,,http://localhost/publications/procs/Proceeding4/1972
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding122,64,,,http://localhost/publications/procs/Proceeding4/1972
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding123,169,,,http://localhost/publications/procs/Proceeding4/1972
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding124,114,,,
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding125,75,,,http://localhost/publications/procs/Proceeding4/1972
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding126,200,,,http://localhost/publications/procs/Proceeding4/1972
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding127,154,,,http://localhost/publications/procs/Proceeding4/1972
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding128,154,,,http://localhost/publications/procs/Proceeding4/1972
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding129,40,,,http://localhost/publications/procs/Proceeding4/1972
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding130,197,,,http://localhost/publications/procs/Proceeding4/1972
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding131,,,,http://localhost/publications/procs/Proceeding4/1972
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding132,159,,,http://localhost/publications/procs/Proceeding4/1972
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding133,143,,,http://localhost/publications/procs/Proceeding4/1972
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding134,22,,,
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding135,192,,,http://localhost/publications/procs/Proceeding4/1972
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding136,192,,,http://localhost/publications/procs/Proceeding4/1972
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding137,11,,,http://localhost/publications/procs/Proceeding4/1972
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding138,18,,,http://localhost/publications/procs/Proceeding4/1972
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding139,145,,,
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding140,22,,,
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding141,146,,,http://localhost/publications/procs/Proceeding4/1972
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding142,183,,,
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding143,116,,,http://localhost/publications/procs/Proceeding4/1972
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding144,43,,,http://localhost/publications/procs/Proceeding4/1972
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding145,,,,
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding146,127,,,
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding147,173,,,http://localhost/publications/procs/Proceeding4/1972
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding148,198,,,http://localhost/publications/procs/Proceeding4/1972
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding149,84,,,http://localhost/publications/procs/Proceeding4/1972
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding150,191,,,http://localhost/publications/procs/Proceeding4/1972
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding151,,,,http://localhost/publications/procs/Proceeding4/1972
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding152,16,,,http://localhost/publications/procs/Proceeding4/1972
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding153,103,,,http://localhost/publications/procs/Proceeding4/1972
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding154,68,,,http://localhost/publications/procs/Proceeding4/1972
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding155,142,,,http://localhost/publications/procs/Proceeding4/1972
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding156,141,,,http://localhost/publications/procs/Proceeding4/1972
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding157,176,,,http://localhost/publications/procs/Proceeding4/1972
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding158,,,,http://localhost/publications/procs/Proceeding4/1972
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding159,34,,,http://localhost/publications/procs/Proceeding4/1972
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding160,162,,,
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding161,6,,,http://localhost/publications/procs/Proceeding4/1972
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding162,174,,,http://localhost/publications/procs/Proceeding4/1972
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding163,141,,,http://localhost/publications/procs/Proceeding4/1972
http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding164,63,,,http://localhost/publications/procs/Proceeding4/1972
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding165,164,,,http://localhost/publications/procs/Proceeding5/1972
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding166,190,,,http://localhost/publications/procs/Proceeding5/1972
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding167,79,,,http://localhost/publications/procs/Proceeding5/1972
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding168,155,,,
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding169,145,,,http://localhost/publications/procs/Proceeding5/1972
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding170,45,,,http://localhost/publications/procs/Proceeding5/1972
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding171,178,,,
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding172,93,,,http://localhost/publications/procs/Proceeding5/1972
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding173,157,,,http://localhost/publications/procs/Proceeding5/1972
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding174,112,,,http://localhost/publications/procs/Proceeding5/1972
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding175,163,,,http://localhost/publications/procs/Proceeding5/1972
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding176,7,,,http://localhost/publications/procs/Proceeding5/1972
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding177,59,,,http://localhost/publications/procs/Proceeding5/1972
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding178,83,,,http://localhost/publications/procs/Proceeding5/1972
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding179,78,,,
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding180,13,,,http://localhost/publications/procs/Proceeding5/1972
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding181,,,,http://localhost/publications/procs/Proceeding5/1972
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding182,186,,,http://localhost/publications/procs/Proceeding5/1972
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding183,70,,,http://localhost/publications/procs/Proceeding5/1972
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding184,111,,,http://localhost/publications/procs/Proceeding5/1972
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding185,149,,,
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding186,,,,http://localhost/publications/procs/Proceeding5/1972
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding187,109,,,http://localhost/publications/procs/Proceeding5/1972
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding188,53,,,http://localhost/publications/procs/Proceeding5/1972
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding189,185,,,http://localhost/publications/procs/Proceeding5/1972
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding190,166,,,http://localhost/publications/procs/Proceeding5/1972
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding191,30,,,http://localhost/publications/procs/Proceeding5/1972
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding192,55,,,http://localhost/publications/procs/Proceeding5/1972
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding193,178,,,
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding194,161,,,http://localhost/publications/procs/Proceeding5/1972
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding195,143,,,
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding196,,,,
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding197,86,,,http://localhost/publications/procs/Proceeding5/1972
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding198,10,,,http://localhost/publications/procs/Proceeding5/1972
