yr,name,document
"",Kaiyo Candlish,http://localhost/publications/articles/Journal15/1971/Article576
"",Meinhard Riquelme,http://localhost/publications/articles/Journal17/1971/Article663
"",Teruyo Madore,http://localhost/publications/articles/Journal18/1971/Article692
"",Leron Merganthaler,http://localhost/publications/articles/Journal18/1971/Article702
"",Vincenzio Compos,http://localhost/publications/articles/Journal4/1956/Article119
"",Masakazu Lisko,http://localhost/publications/articles/Journal1/1945/Article34
"",Masakazu Lisko,http://localhost/publications/articles/Journal1/1946/Article12
"",Waajida Waltemeyer,http://localhost/publications/articles/Journal4/1959/Article115
"",Cadmon Santamaria,http://localhost/publications/articles/Journal4/1960/Article108
"",Luther Corral,http://localhost/publications/articles/Journal6/1961/Article194
"",Geroy Devins,http://localhost/publications/articles/Journal3/1962/Article69
"",Fedra Koff,http://localhost/publications/articles/Journal7/1963/Article258
"",Sebastiana Behler,http://localhost/publications/articles/Journal8/1964/Article265
"",Raidon Perrez,http://localhost/publications/articles/Journal7/1965/Article397
"",Caileela Lents,http://localhost/publications/articles/Journal3/1966/Article111
"",Sakuro Kring,http://localhost/publications/articles/Journal6/1966/Article253
"",Euiko Trichell,http://localhost/publications/articles/Journal8/1966/Article304
"",Elhanan Montelongo,http://localhost/publications/articles/Journal6/1967/Article211
"",Elhanan Montelongo,http://localhost/publications/articles/Journal1/1968/Article9
"",Baldwin Wooding,http://localhost/publications/articles/Journal7/1967/Article257
"",Baldwin Wooding,http://localhost/publications/articles/Journal2/1968/Article56
"",Lopold Lobban,http://localhost/publications/articles/Journal13/1967/Article480
"",Elisabet Rother,http://localhost/publications/articles/Journal8/1968/Article320
"",Tatsukichi Gerstenberger,http://localhost/publications/articles/Journal1/1940/Article6
"",Fetinia Ricardson,http://localhost/publications/articles/Journal13/1968/Article539
"",Ronella Taverna,http://localhost/publications/articles/Journal14/1968/Article566
"",Sada Cabellero,http://localhost/publications/articles/Journal7/1969/Article274
"",Ruriko Phare,http://localhost/publications/articles/Journal10/1969/Article390
1953,Krystyn Slutsky,http://localhost/publications/inprocs/Proceeding1/1953/Inproceeding28
"",Ameena Lemarie,http://localhost/publications/articles/Journal13/1969/Article468
"",Wiwka Ledoux,http://localhost/publications/articles/Journal14/1969/Article526
"",Yitzchak Rudzik,http://localhost/publications/articles/Journal1/1953/Article30
"",Ruwaid Solian,http://localhost/publications/articles/Journal2/1953/Article49
"",Muneeb Borkoski,http://localhost/publications/articles/Journal2/1953/Article51
"",Clotilda Jura,http://localhost/publications/articles/Journal7/1970/Article256
"",Dmitrieva Nemzin,http://localhost/publications/articles/Journal8/1970/Article266
"",Iris Parreno,http://localhost/publications/articles/Journal11/1970/Article392
"",Eshana Minnie,http://localhost/publications/articles/Journal12/1970/Article407
"",Gwyddawg Famulare,http://localhost/publications/articles/Journal13/1970/Article443
"",Melitina Alviar,http://localhost/publications/articles/Journal1/1954/Article29
"",Avdeeva Catano,http://localhost/publications/articles/Journal6/1971/Article199
"",Indi Overton,http://localhost/publications/articles/Journal8/1971/Article293
"",Konchasha Caverly,http://localhost/publications/articles/Journal11/1971/Article433
"",Lottelies Reinsch,http://localhost/publications/articles/Journal12/1971/Article491
"",Khristyana Mcmeen,http://localhost/publications/articles/Journal17/1971/Article665
"",Clemmie Lapek,http://localhost/publications/articles/Journal2/1958/Article36
"",Tsunayoshi Matczak,http://localhost/publications/articles/Journal3/1958/Article70
"",Tsunayoshi Matczak,http://localhost/publications/articles/Journal1/1959/Article11
"",Zale Reck,http://localhost/publications/articles/Journal1/1959/Article33
"",Toyoshige Annen,http://localhost/publications/articles/Journal1/1961/Article13
"",Akiva Ominelli,http://localhost/publications/articles/Journal4/1961/Article132
"",Ronelle Plake,http://localhost/publications/articles/Journal4/1962/Article112
"",Ikuko Harsha,http://localhost/publications/articles/Journal6/1962/Article175
"",Anala Stankovic,http://localhost/publications/articles/Journal6/1962/Article177
"",Odra Polhamus,http://localhost/publications/articles/Journal2/1963/Article55
"",Kigan Neahr,http://localhost/publications/articles/Journal4/1963/Article111
"",Kigan Neahr,http://localhost/publications/articles/Journal2/1964/Article37
"",Abhilasha Farness,http://localhost/publications/articles/Journal4/1964/Article142
"",Abhilasha Farness,http://localhost/publications/articles/Journal1/1965/Article17
"",Eskil Littledave,http://localhost/publications/articles/Journal2/1949/Article37
"",Jessie Mcthige,http://localhost/publications/articles/Journal7/1964/Article242
"",Kiichi Doyne,http://localhost/publications/articles/Journal8/1964/Article268
"",Friedel Strevels,http://localhost/publications/articles/Journal5/1965/Article159
"",Luciano Harbuck,http://localhost/publications/articles/Journal5/1965/Article160
"",Germund Betty,http://localhost/publications/articles/Journal8/1965/Article284
"",Awn Rataj,http://localhost/publications/articles/Journal9/1965/Article335
"",Awn Rataj,http://localhost/publications/articles/Journal1/1966/Article22
"",Nabeeh Couts,http://localhost/publications/articles/Journal3/1966/Article76
"",Filippa Wei,http://localhost/publications/articles/Journal3/1966/Article93
"",Yunlong Bouie,http://localhost/publications/articles/Journal3/1966/Article116
"",Aspasa Abaunza,http://localhost/publications/articles/Journal2/1950/Article49
"",Pawelek Gotimer,http://localhost/publications/articles/Journal7/1966/Article285
"",Amita Hambleton,http://localhost/publications/articles/Journal10/1966/Article402
"",Jantel Grauer,http://localhost/publications/articles/Journal11/1966/Article420
"",Bohdan Salon,http://localhost/publications/articles/Journal11/1967/Article408
"",Luna Seelbach,http://localhost/publications/articles/Journal4/1968/Article152
"",Tanosuke Renninger,http://localhost/publications/articles/Journal7/1968/Article263
"",Silviane Widmaier,http://localhost/publications/articles/Journal9/1968/Article373
"",Gaho Giottonini,http://localhost/publications/articles/Journal9/1969/Article318
"",Fikra Hocking,http://localhost/publications/articles/Journal14/1969/Article533
"",Lazarus Karstens,http://localhost/publications/articles/Journal15/1969/Article586
"",Spitoslava Awtrey,http://localhost/publications/articles/Journal2/1970/Article655
"",Evanthia Sembler,http://localhost/publications/articles/Journal6/1970/Article217
"",Mousia Numan,http://localhost/publications/articles/Journal9/1970/Article297
"",Mousia Numan,http://localhost/publications/articles/Journal1/1971/Article22
"",Cami Dudziak,http://localhost/publications/articles/Journal19/1970/Article641
"",Rupali Keeth,http://localhost/publications/articles/Journal8/1971/Article301
"",Johnetta Mcaulay,http://localhost/publications/articles/Journal12/1971/Article458
"",Titka Hagert,http://localhost/publications/articles/Journal14/1971/Article535
"",Damien Poutre,http://localhost/publications/articles/Journal5/1972/Article141
"",Kefira Economides,http://localhost/publications/articles/Journal3/1955/Article109
"",Patrik Slovinsky,http://localhost/publications/articles/Journal4/1957/Article129
"",Joey Yarboro,http://localhost/publications/articles/Journal1/1945/Article20
"",Satomi Lampitt,http://localhost/publications/articles/Journal2/1960/Article50
"",Eleonora Reffett,http://localhost/publications/articles/Journal4/1961/Article115
"",Teinosuke Rodin,http://localhost/publications/articles/Journal5/1961/Article248
"",Jarek Kerson,http://localhost/publications/articles/Journal6/1961/Article192
"",Jarek Kerson,http://localhost/publications/articles/Journal2/1962/Article34
"",Keisha Tagami,http://localhost/publications/articles/Journal4/1963/Article135
"",Roscislawa Kalmer,http://localhost/publications/articles/Journal9/1965/Article310
"",Roscislawa Kalmer,http://localhost/publications/articles/Journal1/1966/Article8
"",Daawood Lefevre,http://localhost/publications/articles/Journal9/1965/Article389
"",Sibylla Reas,http://localhost/publications/articles/Journal1/1951/Article10
"",Raihaan Tregre,http://localhost/publications/articles/Journal3/1967/Article77
"",Haamid Stansbery,http://localhost/publications/articles/Journal6/1967/Article238
"",Haamid Stansbery,http://localhost/publications/articles/Journal1/1968/Article36
"",Dores Hugi,http://localhost/publications/articles/Journal2/1951/Article46
"",Teana Stallworth,http://localhost/publications/articles/Journal2/1951/Article65
"",Zero Alsbrook,http://localhost/publications/articles/Journal6/1968/Article220
"",Kriemhild Backfisch,http://localhost/publications/articles/Journal7/1968/Article260
"",Subhi Corn,http://localhost/publications/articles/Journal12/1968/Article498
"",Macy Brownlee,http://localhost/publications/articles/Journal5/1969/Article203
"",Manolo Unnold,http://localhost/publications/articles/Journal9/1969/Article327
"",Mardiyya Lovejoy,http://localhost/publications/articles/Journal10/1969/Article372
"",Yakumo Hagley,http://localhost/publications/articles/Journal5/1971/Article197
"",Tariq Goyette,http://localhost/publications/articles/Journal10/1971/Article408
"",Tariq Goyette,http://localhost/publications/articles/Journal3/1972/Article78
"",Sue Bosley,http://localhost/publications/articles/Journal11/1971/Article427
"",Sue Bosley,http://localhost/publications/articles/Journal3/1972/Article98
"",Delphine Dapolito,http://localhost/publications/articles/Journal15/1971/Article589
"",Fieke Zinsli,http://localhost/publications/articles/Journal15/1971/Article603
"",Dario Colborn,http://localhost/publications/articles/Journal17/1971/Article666
"",Dusya Babinski,http://localhost/publications/articles/Journal18/1971/Article720
"",Iwanka Cassells,http://localhost/publications/articles/Journal20/1971/Article787
"",Naizen Gabossi,http://localhost/publications/articles/Journal5/1972/Article164
"",Pawel Samsel,http://localhost/publications/articles/Journal6/1972/Article166
"",Kalena Southerly,http://localhost/publications/articles/Journal6/1972/Article173
"",Jadwiga Gittinger,http://localhost/publications/articles/Journal6/1972/Article181
"",Kamau Perrien,http://localhost/publications/articles/Journal1/1955/Article39
"",Bolce Forge,http://localhost/publications/articles/Journal3/1955/Article97
"",Bolce Forge,http://localhost/publications/articles/Journal1/1956/Article8
"",Shunji Decoste,http://localhost/publications/articles/Journal1/1956/Article23
"",Ilo Ledec,http://localhost/publications/articles/Journal3/1958/Article90
"",Ilo Ledec,http://localhost/publications/articles/Journal1/1959/Article24
"",Vesna Pirkey,http://localhost/publications/articles/Journal2/1959/Article53
"",Salvatore Gutirrez,http://localhost/publications/articles/Journal3/1959/Article104
"",Pitri Robillard,http://localhost/publications/articles/Journal3/1960/Article88
"",Pitri Robillard,http://localhost/publications/articles/Journal1/1961/Article20
"",Feliks Klarin,http://localhost/publications/articles/Journal5/1960/Article167
"",Nezhdakha Ardelean,http://localhost/publications/articles/Journal3/1962/Article67
"",Tsurayaki Ivan,http://localhost/publications/articles/Journal6/1962/Article181
"",Nuzha Gedye,http://localhost/publications/articles/Journal7/1962/Article216
"",Nuzha Gedye,http://localhost/publications/articles/Journal1/1963/Article28
"",Muslim Kozatek,http://localhost/publications/articles/Journal5/1963/Article171
"",Galyn Stobie,http://localhost/publications/articles/Journal1/1948/Article47
"",Galyn Stobie,http://localhost/publications/articles/Journal1/1949/Article13
"",Tannya Pommer,http://localhost/publications/articles/Journal3/1964/Article93
"",Naazil Buchannan,http://localhost/publications/articles/Journal2/1949/Article38
"",Harathi Chaddick,http://localhost/publications/articles/Journal6/1965/Article212
"",Steffen Tata,http://localhost/publications/articles/Journal9/1965/Article302
"",Steffen Tata,http://localhost/publications/articles/Journal1/1966/Article3
"",Iason Bronsky,http://localhost/publications/articles/Journal6/1966/Article228
"",Tyaishia Cherrin,http://localhost/publications/articles/Journal7/1966/Article282
"",Latonya Gucciardi,http://localhost/publications/articles/Journal8/1966/Article330
"",Eurylochus Holec,http://localhost/publications/articles/Journal6/1967/Article237
"",Eurylochus Holec,http://localhost/publications/articles/Journal1/1968/Article36
"",Finn Carboneau,http://localhost/publications/articles/Journal1/1951/Article33
"",Tamiko Docken,http://localhost/publications/articles/Journal2/1951/Article46
